"","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"1676",1675,8.92126315789474,9.347,8.657,0.07317873687325,-1.63882296650718,-1.494,-1.877,0.0580994857054213,0.551775119617225,1.384,0.328,0.107140149737074,"SITTING","2019-06-22 04:48:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1677",1676,8.82731100478469,9.04,8.312,0.11663661486167,-1.78383732057416,-1.455,-2.068,0.116440899273217,0.924129186602871,1.678,0.449,0.45929269153756,"SITTING","2019-06-22 04:49:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1678",1677,8.67075598086124,8.81,8.581,0.0498274211569641,-1.7590956937799,-1.647,-1.877,0.0411564840977748,1.73988995215311,1.962,1.602,0.0766727708693651,"SITTING","2019-06-22 04:50:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1679",1678,8.67108133971292,8.772,8.581,0.0433997306589968,-1.75671770334928,-1.647,-1.877,0.0451185588039577,1.7026985645933,1.951,1.422,0.104238078306747,"SITTING","2019-06-22 04:51:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1680",1679,8.6661004784689,8.772,8.236,0.0510748362111985,-1.80878468899522,-1.11,-1.953,0.0665103126403944,1.67233014354067,3.039,1.305,0.122169259559143,"SITTING","2019-06-22 04:52:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1681",1680,8.64024880382775,8.964,8.274,0.0679870272623107,-1.72177033492823,-1.608,-2.106,0.0631630588268812,1.94457894736842,2.27,0.44,0.245540621613509,"SITTING","2019-06-22 04:53:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1682",1681,0.189078838174274,0.306,0.114,0.0375330688679268,0.033908713692946,0.153,-0.038,0.0390559423402959,9.80450622406639,9.805,9.804,0.000501001762723007,"SITTING","2019-06-22 04:54:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1683",1682,0.19012676056338,0.268,0.076,0.0436111450110351,0.0419342723004695,0.153,-0.076,0.044752204531564,9.80453521126761,9.805,9.804,0.000499933559231476,"SITTING","2019-06-22 04:56:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1684",1683,0.203817843866171,0.306,0.114,0.0399573501331369,0.039,0.153,-0.076,0.0389307651814338,9.80435687732342,9.805,9.803,0.000487683287211535,"SITTING","2019-06-22 04:58:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1685",1684,0.208774193548387,0.344,0.114,0.0558273988040192,0.0531182795698925,0.114,-0.038,0.041225216392072,9.80405376344086,9.805,9.802,0.000901274356214888,"SITTING","2019-06-22 05:01:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1686",1685,0.197016597510373,0.268,0.076,0.0428037154544808,0.0351576763485477,0.114,-0.153,0.0399237819840691,9.80442738589212,9.805,9.804,0.000495728643480043,"SITTING","2019-06-22 05:03:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1687",1686,0.198479704797048,0.459,0.076,0.0411266174229449,0.0337933579335793,0.229,-0.498,0.0545489392246483,9.80449446494465,9.805,9.804,0.000500894375710196,"SITTING","2019-06-22 05:04:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1688",1687,0.192441666666667,0.268,0.076,0.0403966310027678,0.0392916666666667,0.153,-0.076,0.040439716140968,9.80445,9.805,9.804,0.000498533413978791,"SITTING","2019-06-22 05:05:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1689",1688,-0.243024875621891,-0.191,-0.296,0.0204568907243856,-0.0728805970149254,-0.028,-0.124,0.0196360808625803,-9.78730845771144,-9.778,-9.797,0.0021712618703079,"SITTING","2019-06-22 05:06:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1690",1689,0.184076923076923,0.268,0.038,0.0465110784607326,0.0452262443438914,0.153,-0.038,0.0360651360093982,9.8045113122172,9.805,9.804,0.000501006802062845,"SITTING","2019-06-22 05:07:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1691",1690,0.197336032388664,0.268,0.076,0.0430440835340178,0.0350769230769231,0.114,-0.038,0.0379643359846346,9.80433198380567,9.805,9.804,0.000471881409654094,"SITTING","2019-06-22 05:09:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1692",1691,0.202369565217391,0.268,0.114,0.0382586426640533,0.0471086956521739,0.153,-0.038,0.0388973353529047,9.80438405797102,9.805,9.804,0.00048814356761115,"SITTING","2019-06-22 05:10:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1693",1692,0.191906103286385,0.306,0.038,0.0439052432757466,0.0433708920187793,0.229,-0.038,0.0452404320923072,9.80454929577465,9.805,9.804,0.000498736111860823,"SITTING","2019-06-22 05:11:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1694",1693,0.196042253521127,0.306,0.114,0.0435695399332151,0.0335633802816901,0.268,-0.076,0.0447133635402867,9.80452112676056,9.805,9.804,0.000500730266604194,"SITTING","2019-06-22 05:12:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1695",1694,0.190471830985916,0.306,0.076,0.0448543293839086,0.0376056338028169,0.191,-0.038,0.0378883346763073,9.80453873239437,9.805,9.804,0.000499377505298562,"SITTING","2019-06-22 05:13:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1696",1695,0.194982683982684,0.306,0.076,0.0447502213128329,0.041982683982684,0.153,-0.076,0.0462514832070483,9.80444155844155,9.805,9.804,0.000497651174151694,"SITTING","2019-06-22 05:14:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1697",1696,6.953,6.953,6.953,0,1.149,1.149,1.149,0,-6.617,-6.617,-6.617,0,"SITTING","2019-06-22 05:15:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1698",1697,0.198352112676056,0.306,0.076,0.0403427877838893,0.0389107981220657,0.153,-0.076,0.0442530941869008,9.80429577464789,9.805,9.804,0.000457465315640929,"SITTING","2019-06-22 05:17:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1699",1698,0.201533333333333,0.306,0.114,0.0452790387802031,0.031675,0.153,-0.038,0.0396090016606365,9.8043125,9.805,9.804,0.000464481084463128,"SITTING","2019-06-22 05:18:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1700",1699,0.20226164874552,0.766,0.076,0.0648488530331717,0.0255017921146953,0.268,-0.076,0.0507516080159164,9.80438351254481,9.805,9.802,0.000508786671052367,"SITTING","2019-06-22 05:19:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1701",1700,5.46716267942584,7.7,3.409,0.469587157414011,-8.10108612440192,-6.32,-9.232,0.332782373228424,0.0103684210526316,0.143,0,0.0167622847572579,"SITTING","2019-06-22 05:20:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1702",1701,0.197113636363636,0.268,0.076,0.0482592214565298,0.0220227272727273,0.114,-0.038,0.0339499216300036,9.80426136363636,9.805,9.804,0.000441895555918624,"SITTING","2019-06-22 05:21:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1703",1702,0.199619718309859,0.268,0.114,0.0390797562070606,0.0215868544600939,0.114,-0.076,0.0332449203945511,9.80427699530516,9.805,9.804,0.000448568356811385,"SITTING","2019-06-22 05:22:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1704",1703,0.128385245901639,0.306,-0.383,0.177527390651771,0.0460655737704918,0.268,-0.076,0.0704420186175285,9.80368852459016,9.805,9.799,0.00164845340766828,"SITTING","2019-06-22 05:23:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1705",1704,-0.324150197628458,-0.268,-0.459,0.0353384033025922,0.18598418972332,0.459,0.038,0.0460215588178775,9.79946245059288,9.8,9.799,0.000499576330951126,"SITTING","2019-06-22 05:24:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1706",1705,-0.325111940298507,-0.268,-0.421,0.0340602430571068,0.192126865671642,0.268,0.076,0.0447730151076678,9.79940298507463,9.8,9.799,0.000492338336279075,"SITTING","2019-06-22 05:25:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1707",1706,-0.319564593301435,-0.191,-0.421,0.04364583082072,0.186071770334928,0.306,0.038,0.0457630773367746,9.79964593301436,9.8,9.799,0.00047937781722314,"SITTING","2019-06-22 05:26:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1708",1707,-0.312448888888889,-0.191,-0.421,0.037188807733442,0.184013333333333,0.306,0.076,0.0432215513372669,9.79956444444444,9.8,9.799,0.000496935050529725,"SITTING","2019-06-22 05:27:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1709",1708,-0.312285714285714,0.957,-0.421,0.113011293609793,0.196232142857143,0.344,-0.306,0.0638863212712308,9.79924642857143,9.8,9.797,0.000567950565051572,"SITTING","2019-06-22 05:28:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1710",1709,8.77578365384615,9.433,8.686,0.243500193578106,-3.90215865384615,-0.785,-4.328,1.15491457275399,0.177605769230769,0.699,-3.639,1.41406136511623,"SITTING","2019-06-22 05:29:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1711",1710,-0.181363184079602,-0.114,-0.201,0.0055056732386644,-0.0466716417910448,-0.009,-0.047,0.00332139154437485,-9.81519402985075,-9.692,-9.816,0.00913494193627456,"SITTING","2019-06-22 05:30:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1712",1711,-0.204294820717131,3.792,-7.853,0.966945963708969,0.628621513944223,5.593,-1.225,1.30897697007063,9.6197609561753,9.912,2.677,0.730033707872097,"SITTING","2019-06-22 05:31:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1713",1712,0.392291666666667,5.324,-4.328,1.01215243031358,3.55467083333333,8.619,-2.26,1.91189301029837,8.83919583333333,10.376,0.411,1.05423541430232,"SITTING","2019-06-22 05:32:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1714",1713,0.323657342657343,0.383,0.268,0.034775761531157,0.900804195804196,1.034,0.804,0.0416256385547195,9.75932167832168,9.761,9.757,0.000961230128836674,"SITTING","2019-06-22 05:33:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1715",1714,3.41178743961353,19.604,-19.614,5.51963875218286,-4.85850724637681,14.26,-19.604,6.90251500448084,4.18046859903382,18.33,-14.107,4.72801573537061,"SITTING","2019-06-22 05:34:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1716",1715,0.327733333333333,0.459,0.229,0.0456284307855899,0.896670833333333,1.072,0.727,0.0516346594631945,9.75952916666667,9.762,9.756,0.0010781120825233,"SITTING","2019-06-22 05:35:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1717",1716,0.336071428571429,0.459,0.229,0.0555677288250338,0.891714285714286,0.957,0.842,0.0310159542492153,9.75928571428571,9.761,9.758,0.000712696645099602,"SITTING","2019-06-22 05:36:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1718",1717,0.330178832116788,0.421,0.229,0.0424114780418382,0.886598540145985,0.996,0.766,0.0437321953060434,9.76028102189781,9.762,9.759,0.000768808873366826,"SITTING","2019-06-22 05:37:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1719",1718,0.329915611814346,0.459,0.229,0.0403191879414188,0.892493670886076,0.996,0.766,0.0405648278239012,9.75994092827004,9.763,9.758,0.000756813670115156,"SITTING","2019-06-22 05:38:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1720",1719,0.334061728395062,0.421,0.229,0.0444666312848944,0.897864197530864,0.996,0.804,0.0413456763465766,9.75996296296296,9.762,9.758,0.000859239204773111,"SITTING","2019-06-22 05:39:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1721",1720,0.326626334519573,0.459,0.229,0.0486614310871026,0.893733096085409,0.996,0.727,0.0467658675213331,9.75996797153025,9.762,9.758,0.000789918042249811,"SITTING","2019-06-22 05:40:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1722",1721,0.314807692307692,0.421,0.268,0.0393161740058915,0.913115384615385,0.957,0.804,0.0368698542693913,9.75980769230769,9.761,9.759,0.000693929723774416,"SITTING","2019-06-22 05:41:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1723",1722,0.332798353909465,0.459,0.229,0.0457806989240379,0.892514403292181,0.996,0.766,0.0462425647178865,9.75995061728395,9.762,9.757,0.000925772867667445,"SITTING","2019-06-22 05:42:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1724",1723,0.522064748201439,2.566,-0.957,0.317375330619247,1.54187769784173,5.822,0.498,0.47190208034701,9.67275539568345,10.087,9.59,0.0483228973428188,"SITTING","2019-06-22 05:43:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1725",1724,0.628592592592593,0.804,0.536,0.0432757192752227,1.63088477366255,1.762,1.34,0.0429696593738507,9.64878600823045,9.653,9.644,0.00141256525920108,"SITTING","2019-06-22 05:44:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1726",1725,0.639139830508474,0.766,0.536,0.0434871654136692,1.62781355932203,1.762,1.532,0.0456954672834849,9.64877966101694,9.654,9.644,0.00175103905066133,"SITTING","2019-06-22 05:45:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1727",1726,0.641184615384615,0.727,0.536,0.0460013220963853,1.63127692307692,1.8,1.532,0.0449310261999947,9.64821538461538,9.651,9.646,0.00116581928933416,"SITTING","2019-06-22 05:46:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1728",1727,0.635389830508475,0.727,0.498,0.0472139600520962,1.62524152542373,1.723,1.532,0.0453255473990649,9.64852542372882,9.658,9.644,0.00173921901967872,"SITTING","2019-06-22 05:47:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1729",1728,0.639538461538462,0.766,0.498,0.0455552637055483,1.63768825910931,1.723,1.532,0.0422591211086515,9.64822267206478,9.654,9.644,0.00204099552908508,"SITTING","2019-06-22 05:48:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1730",1729,0.632589285714286,0.766,0.536,0.0446542980731478,1.63283214285714,1.723,1.494,0.0389283465797703,9.64858928571429,9.654,9.644,0.00146129006825957,"SITTING","2019-06-22 05:49:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1731",1730,0.632938016528926,0.766,0.536,0.0462559212424899,1.62814462809917,1.723,1.494,0.0412566070663185,9.6492561983471,9.653,9.646,0.00157800717656541,"SITTING","2019-06-22 05:50:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1732",1731,0.636842323651452,0.727,0.498,0.0438381496862206,1.62839834024896,1.762,1.494,0.041624099556632,9.64946473029046,9.654,9.645,0.00192564946562285,"SITTING","2019-06-22 05:51:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1733",1732,0.631533333333333,0.727,0.536,0.0415184119526921,1.62043333333333,1.762,1.532,0.0438585425135449,9.64981666666667,9.652,9.647,0.00130827440581241,"SITTING","2019-06-22 05:52:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1734",1733,0.901691943127962,2.643,0.852,0.162652902076247,-2.83969668246446,0.45,-11.253,5.0555026666319,7.41857819905213,9.433,1.034,3.09775486399864,"SITTING","2019-06-22 05:53:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1735",1734,0.641204,0.766,0.498,0.0511015445502549,1.622712,1.723,1.494,0.0392851415344469,9.65052,9.656,9.646,0.00177940019676322,"SITTING","2019-06-22 05:54:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1736",1735,0.634579710144928,0.766,0.498,0.0456379127232377,1.62567028985507,1.762,1.494,0.0429560027079214,9.6505615942029,9.655,9.647,0.00162922502330046,"SITTING","2019-06-22 05:55:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1737",1736,0.636055084745763,0.766,0.498,0.0437699150490042,1.61237711864407,1.723,1.532,0.0370284213119321,9.65081355932203,9.655,9.646,0.00178146080407773,"SITTING","2019-06-22 05:56:00","2019-06-22 04:02:37","2019-06-22 05:56:58"
"1738",1737,0.2051875,0.727,0.038,0.160666714500968,8.56990833333333,9.538,1.532,2.48756572376606,1.24510416666667,9.653,0.171,2.9988885768259,"SITTING","2019-06-22 06:19:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1739",1738,1.1283661971831,1.168,0.565,0.149778727307541,4.30782629107981,5.257,-9.184,3.58698938813962,4.39958215962441,4.893,-2.614,1.86465821873583,"SITTING","2019-06-22 06:20:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1740",1739,0.11628078817734,14.739,-9.127,3.50358431954107,-10.1071330049261,1.79,-19.604,3.72049408874686,0.469995073891626,11.483,-12.354,3.47086993474777,"SITTING","2019-06-22 06:21:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1741",1740,0.155113475177305,0.268,0.038,0.0418660110145644,9.42971276595744,9.538,9.308,0.0430214600940182,0.198925531914894,0.231,0.176,0.00817544195377517,"SITTING","2019-06-22 06:22:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1742",1741,0.159071428571429,0.229,0.076,0.0405206318162422,9.43519047619048,9.5,9.347,0.0410961027736494,0.200809523809524,0.213,0.192,0.00595609175852795,"SITTING","2019-06-22 06:23:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1743",1742,-0.167820895522388,-0.124,-0.21,0.0224191382794707,-0.0383532338308458,0,-0.086,0.0199007437546954,-9.79690049751244,-9.787,-9.797,0.000995012437733102,"SITTING","2019-06-22 06:24:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1744",1743,0.147939501779359,0.229,0.038,0.0431525521315388,9.4283665480427,9.538,9.347,0.042891775999585,0.200957295373665,0.219,0.186,0.00612707327723323,"SITTING","2019-06-22 06:25:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1745",1744,0.150014450867052,0.306,0,0.0459917109023633,9.43149710982659,9.577,9.308,0.0418460427755184,0.201205202312139,0.224,0.187,0.00599768811397978,"SITTING","2019-06-22 06:26:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1746",1745,0.142042168674699,0.229,0.038,0.0348227289776399,9.43534337349398,9.538,9.308,0.0447013949826968,0.197921686746988,0.207,0.174,0.00656620453428967,"SITTING","2019-06-22 06:27:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1747",1746,0.134723404255319,0.229,0,0.0465177395464025,9.4258085106383,9.5,9.27,0.0469535562842006,0.206340425531915,0.225,0.194,0.00693220774088688,"SITTING","2019-06-22 06:28:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1748",1747,0.145402654867257,0.268,0.038,0.0384044186350755,9.44044690265487,9.538,9.347,0.0388318233086592,0.19491592920354,0.218,0.173,0.0071384413657845,"SITTING","2019-06-22 06:29:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1749",1748,0.140268292682927,0.229,0,0.0409175506252852,9.43649825783972,9.538,9.308,0.0391349533968529,0.195627177700348,0.219,0.176,0.00671994942901002,"SITTING","2019-06-22 06:30:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1750",1749,0.142384297520661,0.229,0.038,0.0413558216551695,9.43562809917355,9.538,9.347,0.0371032275902875,0.195644628099174,0.218,0.177,0.00610877812603029,"SITTING","2019-06-22 06:31:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1751",1750,-5.70105263157895,-5.593,-5.822,0.0416838156342479,0.164435406698565,0.268,0.038,0.0394481998462267,7.97721052631579,7.993,7.956,0.00708693843322171,"SITTING","2019-06-22 06:32:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1752",1751,0.155014925373134,0.191,0.076,0.0394517321267061,9.4404328358209,9.5,9.385,0.0302270317915469,0.191985074626866,0.206,0.179,0.00669801539425069,"SITTING","2019-06-22 06:33:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1753",1752,0.148314285714286,0.268,0.038,0.0398381356137599,9.43796734693878,9.538,9.347,0.0354912676154123,0.19509387755102,0.209,0.175,0.00576480304652923,"SITTING","2019-06-22 06:34:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1754",1753,-5.69101435406698,-5.593,-5.822,0.0410408425170421,0.149622009569378,0.229,0.038,0.0342709185666762,7.97877511961723,7.997,7.956,0.00722988942289948,"SITTING","2019-06-22 06:35:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1755",1754,0.136669090909091,0.229,0.038,0.038896591676663,9.43551272727272,9.538,9.347,0.0387901289956396,0.198589090909091,0.218,0.173,0.00786300755796844,"SITTING","2019-06-22 06:36:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1756",1755,-5.0537033492823,6.282,-5.784,1.45810890699295,0.584411483253588,5.516,-2.873,1.02135793519734,8.16675598086125,9.714,6.307,0.437017077178121,"SITTING","2019-06-22 06:37:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1757",1756,0.138764,0.229,0.038,0.0421206469513277,9.436012,9.538,9.347,0.0368846548996771,0.199252,0.225,0.177,0.00640441740121582,"SITTING","2019-06-22 06:38:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1758",1757,-2.71105504587156,-2.528,-2.796,0.0454681404358958,1.5592247706422,1.647,1.417,0.0351617713859504,9.29452752293578,9.345,9.282,0.00987347021631066,"SITTING","2019-06-22 06:39:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1759",1758,-2.66741626794258,-2.566,-2.758,0.0396931005853877,1.54106220095694,1.647,1.455,0.0340508804378689,9.31096172248804,9.316,9.302,0.00246289169073877,"SITTING","2019-06-22 06:40:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1760",1759,0.137836734693878,0.268,0.038,0.0370169140221103,9.43839591836735,9.538,9.308,0.0380002478377578,0.196571428571429,0.214,0.178,0.00648769326759721,"SITTING","2019-06-22 06:41:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1761",1760,0.130940766550523,0.268,0,0.0365538205091607,9.4379512195122,9.538,9.347,0.032960631161274,0.194170731707317,0.211,0.176,0.00691876796561592,"SITTING","2019-06-22 06:42:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1762",1761,0.135630901287554,0.229,0.038,0.0363627709334704,9.43230472103004,9.538,9.347,0.0344201577872413,0.192798283261803,0.209,0.175,0.00644255762599331,"SITTING","2019-06-22 06:43:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1763",1762,-1.61974641148325,-1.532,-1.723,0.0473762334834658,1.63587081339713,1.838,1.532,0.0518386694819816,9.53244019138756,9.539,9.526,0.00274519019267598,"SITTING","2019-06-22 06:44:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1764",1763,-1.63498564593301,-1.417,-1.762,0.0571225469485847,1.64540669856459,1.762,1.494,0.0453472939688591,9.52920574162679,9.561,9.518,0.00740781587959626,"SITTING","2019-06-22 06:45:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1765",1764,-1.65077033492823,-1.532,-1.762,0.0385377547196199,1.66556937799043,1.762,1.57,0.0368490452346787,9.52215789473684,9.526,9.518,0.00199010711163711,"SITTING","2019-06-22 06:46:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1766",1765,0.132413223140496,0.229,0.038,0.0373936487876116,9.44005371900826,9.538,9.308,0.0384671170481414,0.190785123966942,0.205,0.176,0.00616401902028975,"SITTING","2019-06-22 06:47:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1767",1766,-1.66484210526316,-1.57,-1.762,0.0404593688323952,1.66834928229665,1.762,1.532,0.0389353200335767,9.52126794258373,9.526,9.517,0.00197945604332506,"SITTING","2019-06-22 06:48:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1768",1767,0.14175,0.191,0.114,0.0254727523269691,9.44510714285714,9.538,9.385,0.0397057130749929,0.189321428571429,0.2,0.18,0.00673329797256157,"SITTING","2019-06-22 06:49:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1769",1768,-1.66611004784689,-1.57,-1.723,0.0381016144481489,1.66191387559809,1.762,1.57,0.0385296120985563,9.52045454545455,9.526,9.516,0.00199978145659134,"SITTING","2019-06-22 06:50:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1770",1769,0.132251879699248,0.191,0.038,0.0307028438274846,9.4384022556391,9.538,9.347,0.0335427611427796,0.194052631578947,0.215,0.182,0.00513561855615464,"SITTING","2019-06-22 06:51:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1771",1770,0.123602409638554,0.268,0,0.0435411206529944,9.44116867469879,9.768,9.347,0.0478652727700304,0.200273092369478,0.706,0.179,0.0459841062005122,"SITTING","2019-06-22 06:52:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1772",1771,0.131265560165975,0.191,0.038,0.0374056036437823,9.44092116182573,9.538,9.308,0.0351197654506863,0.19655601659751,0.209,0.181,0.00604203807223937,"SITTING","2019-06-22 06:53:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1773",1772,0.115507462686567,0.153,0.038,0.0359976317126424,9.43811940298508,9.538,9.385,0.0299659010190014,0.195940298507463,0.208,0.179,0.00715812866398399,"SITTING","2019-06-22 06:54:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1774",1773,-0.201,-0.201,-0.201,0,-0.009,-0.009,-0.009,0,-9.998,-9.998,-9.998,0,"SITTING","2019-06-22 06:55:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1775",1774,-1.66797607655502,-1.57,-1.762,0.037678605461622,1.64847368421053,1.723,1.532,0.0431677243916076,9.52175119617225,9.525,9.516,0.00199646586901405,"SITTING","2019-06-22 06:56:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1776",1775,-1.66232057416268,-1.57,-1.762,0.0354891317011211,1.64907177033493,1.762,1.532,0.0382062924894991,9.52095693779904,9.527,9.513,0.00226237243604617,"SITTING","2019-06-22 06:57:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1777",1776,-1.67563414634146,-1.57,-1.762,0.0443849891256533,1.65663902439024,1.762,1.532,0.0380879585601383,9.52135609756098,9.527,9.515,0.00220627989403572,"SITTING","2019-06-22 06:58:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1778",1777,0.132745762711864,0.229,0.038,0.0306748733381152,9.44815677966102,9.538,9.347,0.0356345039075083,0.192694915254237,0.208,0.174,0.00720107376694914,"SITTING","2019-06-22 06:59:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1779",1778,0.140415384615385,0.268,0.076,0.0391219616662481,9.43735384615384,9.538,9.308,0.0393829082412467,0.194507692307692,0.203,0.184,0.00464395802671021,"SITTING","2019-06-22 07:00:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1780",1779,-1.66355502392345,-1.57,-1.762,0.037907885394989,1.64925837320574,1.723,1.57,0.0380996951233821,9.52196172248804,9.527,9.518,0.00186786305798503,"SITTING","2019-06-22 07:01:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1781",1780,-1.67018181818182,-1.57,-1.8,0.0417901747578747,1.65511961722488,1.723,1.532,0.0406227963644573,9.52115311004785,9.528,9.51,0.00298481773576132,"SITTING","2019-06-22 07:02:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1782",1781,0.133525362318841,0.229,0,0.0388181224061774,9.44038405797101,9.538,9.347,0.0325220646697296,0.195826086956522,0.208,0.178,0.00584019058652683,"SITTING","2019-06-22 07:03:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
"1783",1782,0.135744680851064,0.229,0,0.0382415110322564,9.43823404255319,9.577,9.347,0.038253547271947,0.197787234042553,0.213,0.17,0.00723103523168799,"SITTING","2019-06-22 07:04:00","2019-06-22 06:18:44","2019-06-22 07:07:13"
