"","X.1","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"361",363,362,6.82143243243243,7.7,6.627,0.253391533342419,-4.83304504504504,-3.984,-4.98,0.226416561894717,-4.47527027027027,-2.44,-4.947,0.587577432208429,"SITTING","2019-06-15 07:15:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"362",364,363,0.722563829787234,6.129,-1.532,1.45049916182761,7.78673404255319,11.147,4.826,1.39799966292497,4.61276595744681,8.305,-4.685,3.17363489381793,"SITTING","2019-06-15 07:16:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"363",365,364,-0.0388041237113402,0.114,-0.153,0.0398779586880336,7.79280412371134,7.853,7.7,0.0381220127820469,5.95022680412371,5.976,5.895,0.0152172557864839,"SITTING","2019-06-15 07:17:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"364",366,365,7.72662589928057,8.159,6.589,0.400859172809873,-3.87331654676259,-3.332,-4.635,0.28030157248188,-2.61210791366907,-0.356,-5.878,1.60191934557253,"SITTING","2019-06-15 07:18:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"365",367,366,7.58445365853659,8.083,7.163,0.151269089052344,-3.2597756097561,-2.949,-3.984,0.17161744503813,-5.03206829268293,-3.884,-5.495,0.331677547194933,"SITTING","2019-06-15 07:19:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"366",368,367,7.13188392857143,7.661,6.972,0.13995455672049,-3.83479464285714,-3.217,-3.984,0.170453477912911,-5.49920535714286,-4.769,-5.578,0.161396519674684,"SITTING","2019-06-15 07:20:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"367",369,368,7.26855785123967,7.7,6.014,0.61061477655969,-3.56898347107438,-3.179,-4.482,0.436150597986523,-5.1608305785124,-3.786,-6.361,0.622784458340686,"SITTING","2019-06-15 07:21:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"368",370,369,6.81179194630873,7.508,6.052,0.541147108379665,-4.0965033557047,-3.639,-4.405,0.220442724808726,-5.59287248322148,-4.517,-6.31,0.571157457920065,"SITTING","2019-06-15 07:22:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"369",371,370,7.05458536585366,7.47,6.052,0.437678421635319,-3.98211219512195,-3.601,-4.75,0.373225017678529,-5.43103414634146,-4.731,-6.246,0.362367600980105,"SITTING","2019-06-15 07:23:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"370",372,371,6.02542960288809,9.337,-2.921,4.71109579543424,0.41072202166065,2.221,-0.44,1.17576083229835,-5.73768953068592,-3.811,-9.634,2.51364563274692,"SITTING","2019-06-15 07:24:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"371",373,372,7.97844444444444,9.366,7.805,0.520333333333333,0.411666666666667,0.469,-0.047,0.172,-5.18311111111111,-4.28,-5.296,0.338666666666667,"SITTING","2019-06-15 07:25:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"372",374,373,6.48575384615384,7.01,6.32,0.184606518968203,-4.36640769230769,-3.984,-4.52,0.142475059487718,-5.91937692307692,-5.589,-6.094,0.104631525136904,"SITTING","2019-06-15 07:26:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"373",375,374,-0.0394156378600823,0.038,-0.153,0.0406536987926216,7.79211522633745,7.929,7.7,0.0436435966383524,5.95410699588477,5.974,5.926,0.00938198073040036,"SITTING","2019-06-15 07:27:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"374",376,375,-0.0329372384937238,0.076,-0.191,0.0430006868509442,7.79140167364017,7.891,7.661,0.0444723235306225,5.95331380753138,5.98,5.927,0.010989197223176,"SITTING","2019-06-15 07:28:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"375",377,376,7.01439240506329,7.47,5.439,0.223639336863889,-4.65598312236287,-4.252,-4.941,0.163149093876069,-4.13235443037975,-1.425,-6.846,0.699800208255137,"SITTING","2019-06-15 07:29:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"376",378,377,0.0884820717131474,7.776,-2.949,1.19344231979484,6.97017529880478,13.752,1.264,1.88828463562764,6.34197609561753,9.627,-5.061,1.79650803043746,"SITTING","2019-06-15 07:30:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"377",379,378,1.09127804878049,14.145,0.057,0.821116706818362,-3.41426097560976,-2.059,-7.47,0.362798579759925,12.7424268292683,12.967,-6.454,1.6920508211001,"SITTING","2019-06-15 07:31:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"378",380,379,7.02308780487805,7.316,6.665,0.112102640720156,-3.52491219512195,-3.256,-3.677,0.081245947697203,-5.88295609756098,-5.68,-6.04,0.0798026550272745,"SITTING","2019-06-15 07:32:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"379",381,380,2.327,2.327,2.327,0,-2.126,-2.126,-2.126,0,-9.557,-9.557,-9.557,0,"SITTING","2019-06-15 07:33:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"380",382,381,-0.216258196721311,-0.114,-0.306,0.0372159051359592,0.554844262295082,0.651,0.459,0.0431350678934159,9.78864754098361,9.79,9.787,0.000620926311175364,"SITTING","2019-06-15 07:34:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"381",383,382,-0.199214574898785,-0.114,-0.306,0.0377679924026077,0.540101214574899,0.651,0.421,0.043637106125855,9.78955060728745,9.791,9.788,0.000799179988546351,"SITTING","2019-06-15 07:35:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"382",384,383,-0.196237903225807,-0.076,-0.306,0.0391013923206796,0.52608064516129,0.612,0.383,0.0413364974403337,9.7903064516129,9.792,9.789,0.000651095860462883,"SITTING","2019-06-15 07:36:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"383",385,384,5.81858048780488,5.976,5.707,0.0581856360699006,-4.30175121951219,-4.175,-4.405,0.0449729936497364,-6.62773170731707,-6.567,-6.689,0.0243068863701617,"SITTING","2019-06-15 07:37:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"384",386,385,6.64818385650224,7.202,4.941,0.478397820912187,-3.58074887892377,-3.179,-4.597,0.400417911964126,-6.22507623318386,-5.708,-7.156,0.238998018236307,"SITTING","2019-06-15 07:38:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"385",387,386,6.74835021097047,7.508,6.474,0.177386964873856,-3.70088607594937,-2.988,-3.907,0.133040836155521,-6.07343459915612,-5.618,-6.301,0.130158805159458,"SITTING","2019-06-15 07:39:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"386",388,387,6.99935483870968,7.393,6.78,0.086835023601295,-3.60536774193548,-3.371,-4.06,0.0772338344666796,-5.84324516129032,-5.67,-5.92,0.0378430356844092,"SITTING","2019-06-15 07:40:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"387",389,388,7.21674634146341,7.431,7.01,0.0698130841210348,-3.25993658536585,-3.026,-3.562,0.117975574399745,-5.78576585365854,-5.701,-5.837,0.0378181122297973,"SITTING","2019-06-15 07:41:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"388",390,389,-0.193217391304348,-0.076,-0.306,0.0352860170187167,0.506193236714976,0.612,0.421,0.0392176074070685,9.79113043478261,9.792,9.79,0.000459412144793807,"SITTING","2019-06-15 07:42:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"389",391,390,0.170897674418605,0.268,-0.229,0.0492875289356759,0.527944186046512,0.612,0.421,0.0395465731724615,9.79086046511628,9.792,9.789,0.00056292773348229,"SITTING","2019-06-15 07:43:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"390",392,391,0.172888888888889,0.268,0.114,0.0349447079897294,0.522079365079365,0.612,0.459,0.0344183473143095,9.79071428571429,9.791,9.79,0.0004553825555399,"SITTING","2019-06-15 07:44:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"391",393,392,7.09854794520548,7.202,7.01,0.0440394935909656,-3.41082876712329,-3.332,-3.524,0.0404830078596698,-5.84890410958904,-5.802,-5.884,0.0154666844482711,"SITTING","2019-06-15 07:45:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"392",394,393,0.100244444444444,0.143,0.019,0.0421500061194897,-0.208808888888889,-0.143,-0.268,0.0205459830778408,9.81956888888889,10.458,9.787,0.127110911605599,"SITTING","2019-06-15 07:46:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"393",395,394,0.177140350877193,0.268,0.076,0.0334695277789243,0.528456140350877,0.651,0.459,0.0370791843123141,9.7906403508772,9.792,9.79,0.000498936189584691,"SITTING","2019-06-15 07:47:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"394",396,395,7.28203286384977,7.776,6.742,0.176703071082444,-3.110779342723,-2.834,-3.677,0.24038464292129,-5.79808450704225,-5.586,-6,0.0800121594200684,"SITTING","2019-06-15 07:48:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"395",397,396,0.739033898305085,1.8,0.498,0.119033264237151,0.0707330508474577,0.191,-0.919,0.101797215658185,9.77929661016949,9.8,9.769,0.00486202710904497,"SITTING","2019-06-15 07:49:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"396",398,397,7.01939772727273,7.316,5.746,0.398166556384858,-3.24671022727273,-3.026,-4.29,0.29801035669051,-6.011625,-5.331,-6.914,0.288987960698316,"SITTING","2019-06-15 07:50:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"397",399,398,0.600970338983051,0.766,0.498,0.0419018504833278,0.0883432203389831,0.191,0,0.0391825622934892,9.78776694915254,9.789,9.786,0.00055421865026054,"SITTING","2019-06-15 07:51:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"398",400,399,0.591474178403756,0.689,0.498,0.0385186249963512,0.085075117370892,0.229,-0.038,0.0460665432416647,9.78823943661972,9.789,9.786,0.000569627205111497,"SITTING","2019-06-15 07:52:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"399",401,400,7.98696585365854,8.083,7.891,0.0451605393956703,-3.72820487804878,-3.639,-3.792,0.0374607896393245,-1.93584390243902,-1.776,-2.072,0.057322915928786,"SITTING","2019-06-15 07:53:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"400",402,401,8.38391505791506,9.079,7.393,0.292703054354057,-3.14094594594595,-2.068,-4.673,0.475771976697893,-1.05068725868726,-0.381,-2.605,0.48896582713759,"SITTING","2019-06-15 07:54:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"401",403,402,8.15749668874172,8.466,7.508,0.199826487205682,-3.3795298013245,-2.911,-4.175,0.213073377281068,-1.79068874172185,-0.706,-3.191,0.538444861744518,"SITTING","2019-06-15 07:55:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"402",404,403,8.12792682926829,8.274,8.006,0.0490395949687708,-3.48381463414634,-3.371,-3.639,0.0439554674429166,-1.7417756097561,-1.584,-1.985,0.0665605900461973,"SITTING","2019-06-15 07:56:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"403",405,404,0.61315,0.689,0.498,0.0390073804839235,0.0705166666666667,0.153,-0.076,0.0426793990329422,9.787275,9.789,9.786,0.000639854847556331,"SITTING","2019-06-15 07:57:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"404",406,405,7.57352195121951,8.581,7.202,0.17872366222391,-4.01029756097561,-3.064,-4.597,0.162795938517976,-3.28813414634146,-0.574,-4.027,0.61304546117069,"SITTING","2019-06-15 07:58:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"405",407,406,0.611564853556485,0.727,0.498,0.0462634375105611,0.0814811715481172,0.191,0,0.0402476402185212,9.78733472803347,9.788,9.786,0.000619099906825179,"SITTING","2019-06-15 07:59:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"406",408,407,0.613827906976744,2.183,-0.153,0.201278676862745,0.118102325581395,2.183,-0.536,0.228021844223672,9.7874511627907,9.798,9.745,0.0041430254472489,"SITTING","2019-06-15 08:00:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"407",409,408,-4.13841333333333,-4.06,-4.213,0.0423112959594217,5.05416,5.133,5.018,0.0308527628093981,-7.31989333333333,-7.292,-7.353,0.0149373225045054,"SITTING","2019-06-15 08:01:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"408",410,409,-3.030404,-0.651,-5.976,0.956825839708636,4.7635,10.688,0.919,0.64105022546308,-7.923332,-6.932,-8.345,0.397959642784467,"SITTING","2019-06-15 08:02:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"409",411,410,-2.13360465116279,10.266,-15.016,3.77419431022571,2.70993023255814,18.771,-10.688,5.77222405152036,-1.01084496124031,12.754,-8.118,6.46465672703799,"SITTING","2019-06-15 08:03:00","2019-06-15 07:10:27","2019-06-15 08:03:53"
"410",412,411,0.336882352941177,9.04,-1.877,2.42620496479467,3.75826470588235,6.091,0.383,1.53730025672366,8.80267647058824,9.14,7.86,0.2921688719433,"DOWNSTAIRS","2019-06-15 08:04:00","2019-06-15 08:03:56","2019-06-15 08:06:11"
"411",413,412,5.78004285714286,5.861,5.688,0.0667399095590508,-2.63858571428571,-2.576,-2.681,0.0515854413955639,3.3892,3.476,3.304,0.0714612695344707,"WALKING","2019-06-15 08:14:00","2019-06-15 08:06:13","2019-06-15 08:17:53"
"412",414,413,5.688,5.688,5.688,0,-2.72705813953488,-2.719,-2.796,0.0237082039169679,3.37408139534884,3.486,3.361,0.0384873440210519,"WALKING","2019-06-15 08:16:00","2019-06-15 08:06:13","2019-06-15 08:17:53"
"413",415,414,0.211466666666667,0.306,0.153,0.0476563092310327,-5.115,-5.018,-5.171,0.0557776196797862,8.35186666666667,8.369,8.345,0.00831407298042357,"SITTING","2019-06-15 09:13:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"414",416,415,0.149341666666667,0.919,-0.038,0.0733133922741974,-4.82695416666667,-4.635,-5.439,0.172641434296992,8.53179166666667,8.661,8.203,0.105867873431111,"SITTING","2019-06-15 09:14:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"415",417,416,-4.1261673151751,9.194,-6.244,2.77837813653083,4.60952529182879,11.262,-0.076,1.64570591579173,-3.92523346303502,11.126,-8.033,5.79265904237593,"SITTING","2019-06-15 09:15:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"416",418,417,2.11031983805668,9.96,0,3.05222227033545,3.14101214574899,6.474,-8.925,5.52437189416635,4.70725506072875,7.727,-8.348,4.33425743254714,"SITTING","2019-06-15 09:16:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"417",419,418,2.413,2.413,2.413,0,-9.002,-9.002,-9.002,0,0.306,0.306,0.306,0,"SITTING","2019-06-15 09:17:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"418",420,419,-1.09478606965174,-1.043,-1.254,0.0182816576101601,-2.08361691542289,-1.915,-2.154,0.021304635937697,-9.72640298507462,-9.701,-9.969,0.0462820893115766,"SITTING","2019-06-15 09:18:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"419",421,420,0.104289473684211,0.191,0,0.0433526755898247,6.33657894736842,6.397,6.244,0.0405586872614922,7.47605263157895,7.486,7.462,0.00712038325882029,"SITTING","2019-06-15 09:19:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"420",422,421,0.106970833333333,0.229,-0.038,0.0438246217565651,6.34874166666667,6.474,6.244,0.043709672786679,7.47250833333333,7.492,7.451,0.00927000456625022,"SITTING","2019-06-15 09:20:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"421",423,422,0.109516260162602,0.268,0,0.050358122987801,6.3394512195122,6.474,6.167,0.0536564625939743,7.47924796747967,7.517,7.46,0.0095245920119896,"SITTING","2019-06-15 09:21:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"422",424,423,1.01188274547188,15.045,-6.79,3.1221359340406,2.30681506196378,9.778,-9.998,3.30251656879104,8.40411725452812,18.416,-2.691,1.5753001472692,"SITTING","2019-06-15 09:22:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"423",425,424,0.102458515283843,0.191,0,0.0445471786126501,6.34682532751092,6.474,6.052,0.0481620534320474,7.47764628820961,7.498,7.458,0.00783445755603239,"SITTING","2019-06-15 09:23:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"424",426,425,0.102881856540084,0.229,-0.229,0.0528012218971,6.34104219409283,6.78,6.167,0.0616654993114873,7.47932489451477,7.5,7.458,0.010634526262301,"SITTING","2019-06-15 09:24:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"425",427,426,0.104422131147541,0.229,0,0.0401266267565988,6.34659836065574,6.512,6.244,0.0356410222417552,7.47459426229508,7.498,7.459,0.00858144998328906,"SITTING","2019-06-15 09:25:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"426",428,427,0.110097777777778,0.229,0,0.0485661298463648,6.35204444444444,6.435,6.282,0.0389125367442551,7.47450666666667,7.502,7.455,0.00782231240929241,"SITTING","2019-06-15 09:26:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"427",429,428,0.11145,0.191,0.038,0.038496391413985,6.3510375,6.474,6.244,0.0462413710732518,7.48015,7.488,7.461,0.00630671733505672,"SITTING","2019-06-15 09:27:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"428",430,429,0.103436440677966,0.229,0,0.0428111164033695,6.33836016949153,6.435,6.205,0.0422622202190502,7.48040254237288,7.504,7.46,0.00837645089993659,"SITTING","2019-06-15 09:28:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"429",431,430,0.107417721518987,0.268,0,0.0481821071283615,6.33502953586498,6.512,6.167,0.0641340225835692,7.48277215189873,7.497,7.461,0.00763513738527881,"SITTING","2019-06-15 09:29:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"430",432,431,0.118751054852321,0.689,-0.804,0.151324831778746,6.22160337552743,6.818,4.673,0.276018919129416,7.54910126582279,7.939,7.423,0.125602844106109,"SITTING","2019-06-15 09:30:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"431",433,432,0.159370909090909,0.268,-0.038,0.0547535342749114,5.94351272727273,6.167,4.443,0.146002983489346,7.78241090909091,7.823,7.604,0.0175039690256893,"SITTING","2019-06-15 09:31:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"432",434,433,0.173215962441315,0.268,0.076,0.0467260212810089,5.97340375586855,6.129,5.784,0.049994399544618,7.77767136150235,7.8,7.758,0.00744317951219612,"SITTING","2019-06-15 09:32:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"433",435,434,-2.21614251781473,1.446,-8.514,2.55332360689848,4.92101187648456,8.849,-0.507,1.96670773177907,7.46843467933492,12.929,2.126,1.93471303486348,"SITTING","2019-06-15 09:33:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"434",436,435,0.164339285714286,0.268,0.076,0.0431817624743318,5.96821428571428,6.014,5.861,0.0390327202069398,7.773,7.788,7.762,0.00480530010414651,"SITTING","2019-06-15 09:34:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"435",437,436,0.162588709677419,0.268,0.076,0.0406059392350717,5.97234677419355,6.091,5.861,0.0389018372961693,7.77416935483871,7.793,7.754,0.00662069112699615,"SITTING","2019-06-15 09:35:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"436",438,437,-0.423321951219512,-0.076,-0.842,0.205642760288125,-4.52277073170732,-4.29,-4.673,0.080660272323646,8.68902926829268,8.785,8.619,0.0437608151556786,"SITTING","2019-06-15 09:36:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"437",439,438,0.114799242424242,0.268,-0.459,0.0730718267360394,6.26833712121212,6.589,6.167,0.0571658582268661,7.54651515151515,7.572,7.525,0.00755762133750687,"SITTING","2019-06-15 09:37:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"438",440,439,0.119166666666667,0.229,0,0.042939452705402,6.26176422764228,6.359,6.167,0.0445402970584401,7.54408943089431,7.565,7.517,0.00905719525003444,"SITTING","2019-06-15 09:38:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"439",441,440,-0.348605809128631,-0.229,-0.498,0.0478750784101716,-4.44889211618257,-4.328,-4.597,0.0469608522699469,8.73404564315353,8.753,8.717,0.0082448210828857,"SITTING","2019-06-15 09:39:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"440",442,441,-1.11656735340729,3.572,-12.565,3.17705859893884,4.93195087163233,9.663,0.316,1.64834181204282,7.61216323296355,17.43,-6.091,3.32166552222927,"SITTING","2019-06-15 09:40:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"441",443,442,0.11780658436214,0.344,-0.229,0.0608596104807777,6.26385596707819,6.435,6.091,0.0505241108814648,7.5449012345679,7.578,7.523,0.00924676169128034,"SITTING","2019-06-15 09:41:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"442",444,443,0.711746341463415,16.233,-9.874,3.75050134610116,-9.99777073170731,0.229,-19.604,4.00553893109915,0.469531707317073,11.617,-12.45,2.44716194669508,"SITTING","2019-06-15 09:42:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"443",445,444,0.117752032520325,0.268,0,0.0482329328589765,6.25127642276423,6.32,6.129,0.0416476573196187,7.55106504065041,7.567,7.536,0.00640374869473177,"SITTING","2019-06-15 09:43:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"444",446,445,0.113584980237154,0.268,0,0.0448594552563054,6.25387747035573,6.435,6.167,0.0439475337255646,7.55277075098814,7.597,7.529,0.00985101387846853,"SITTING","2019-06-15 09:44:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"445",447,446,0.110449392712551,0.229,0,0.0455878994343121,6.2584008097166,6.359,6.167,0.0413701966404972,7.55133198380567,7.574,7.529,0.00761010702785089,"SITTING","2019-06-15 09:45:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"446",448,447,0.121146118721461,0.229,0,0.0442357800818945,6.25274885844749,6.359,6.167,0.0480094212473698,7.5476803652968,7.57,7.53,0.00676730726156035,"SITTING","2019-06-15 09:46:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"447",449,448,0.111018867924528,0.191,0,0.0363344205513372,6.26608490566038,6.359,6.167,0.0442159458253367,7.54185849056604,7.567,7.51,0.0107707175153353,"SITTING","2019-06-15 09:47:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
"448",450,449,0.110023166023166,0.268,0,0.0462166226096339,6.26512741312741,6.397,6.167,0.0434350979506186,7.54521621621622,7.564,7.527,0.00865351384736612,"SITTING","2019-06-15 09:48:00","2019-06-15 09:12:42","2019-06-15 09:52:07"
